id,numero,rep,TypeVoie,NomVoieReste,code_postal,nom_commune,x,y,IdentifiantImmeuble,NumeroVoieImmeuble,ComplementNumeroVoieImmeuble,TypeVoieImmeuble,NomVoieImmeuble,CodePostalImmeuble,CommuneImmeuble,CoordonneeImmeubleX,CoordonneeImmeubleY,Label
12225_0130_00010,10,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698992,6329087.17,IMB/12098/X/00LL,10,,rue,François d'Estaing,12190,Estaing,673903.9222,6384341.034,0
12225_0130_00001,1,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,698994.09,6329095.95,IMB/12198/X/00JW,1,,chemin,de la Bade,12240,Rieupeyroux,639190.7382,6356395.759,0
12225_0130_00008,8,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,699022.77,6329079.61,IMB/12200/X/00YG,24,,,Boyne,12640,Rivière-sur-Tarn,712429.5429,6344923.449,0
12225_0130_00012,12,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,699041.44,6329078.05,IMB/12011/X/00RA,179,,route,de la Gineste,12120,Arvieu,670037.7043,6342417.099,0
12225_0130_00012,12,,chemin,des Mines,12100,Saint-Georges-de-Luzençon,699041.44,6329078.05,IMB/12225/X/0038,12,,chemin,des Mines,12100,St-Georges-de-Luzençon,699034.1075,6329067.39,1
12225_0178_00006,6,,rue,du Soleirol,12100,Saint-Georges-de-Luzençon,699077.21,6329359.04,IMB/12225/X/00KV,6,,rue,du Soleirol,12100,St-Georges-de-Luzençon,699087.9357,6329366.273,1
12225_0210_00004,4,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699126.72,6329918.24,IMB/12225/X/003Q,4,,chemin,des Vignes,12100,St-Georges-de-Luzençon,699122.6654,6329905.902,1
12225_0210_00006,6,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699133.76,6329883.02,IMB/12168/X/00IV,25,,rue,du Faubourg Bas,12230,Nant,724365.496,6324725.79,0
12225_0210_00001,1,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699138.81,6329901.02,IMB/12084/X/002Y,6,,avenue,des Comtes d'Armagnac,12100,Creissels,704865.6847,6331838.835,0
12225_0210_00003,3,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699144.9,6329873.13,IMB/12185/X/0013,14,,avenue,de Millau,12290,Pont-de-Salars,678859.2307,6353042.05,0
12225_0210_00008,8,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699150.26,6329864.02,IMB/12159/X/004N,1194,,chemin,de Ponganières,12200,Morlhon-le-Haut,625280.5537,6357291.511,0
12225_0210_00012,12,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699154.59,6329826.68,IMB/12057/X/000L,4,,rue,de la Côte Vieille,12120,Cassagnes-Bégonhès,662329.6621,6341284.274,0
12225_0210_00010,10,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699164.12,6329831.68,IMB/12030/X/002P,5,,rue,du Poujol,12300,Bouillac,633797.2502,6387213.953,0
12225_0210_00005,5,,chemin,des Vignes,12100,Saint-Georges-de-Luzençon,699179.82,6329858.12,IMB/12258/X/007U,1,,,le Rivet,12440,La Salvetat-Peyralès,636800.2103,6344377.343,0
12232_lgks4r_00230,230,,rue,de Massergues,12250,Saint-Jean-et-Saint-Paul,700023.44,6315928.08,IMB/12102/X/00LU,11,,lotissement,du Pré d'Hyars,12450,Flavin,668677.3324,6354427.84,0
12282_0094_00005,5,,rue,Jean Pierre Langlois,12250,Tournemire,701329.61,6319106.55,IMB/12282/X/007J,5,,rue,Jean-Pierre Langlois,12250,Tournemire,701337.8004,6319116.648,1
12187_k83yi2_00156,156,,route,du Hameau de Bois d’Aubrac,12470,Prades-d'Aubrac,701414.98,6387427.91,IMB/12187/X/0093,156,,route,du Hameau du Bois d'Aubrac,12470,Prades-d'Aubrac,701420.8428,6387416.409,1
12147_r3baqu_02460,2460,,route,de saint félix de sorgues,12360,Montagnol,701476.35,6305786.31,IMB/12021/X/00GV,3,,moulin,Blanc,12240,Le Bas Ségala,634477.369,6352851.557,0
12055_ulzcf8_00077,77,,rue,de Montadette,12130,La Capelle-Bonance,702387.1,6374236.4,IMB/12111/X/006N,663,,impasse,de la Gralière,12390,Goutrens,650609.9261,6373758.097,0
12270_0274_00033,33,,rue,de la Crouzette,12150,Sévérac d'Aveyron,702506.32,6359916.03,IMB/12270/X/0178,33,,rue,de la Crouzette,12150,Sévérac d'Aveyron,702495.3551,6359922.927,1
12084_0063_00007,7,,impasse,de la Courade,12100,Creissels,703857.67,6331292.43,IMB/12084/X/008L,7,,impasse,de la Courade,12100,Creissels,703848.6901,6331301.837,1
12084_0082_00002,2,,rue,Georgette Julie,12100,Creissels,703945.53,6331284.15,IMB/12084/X/00KW,2,,rue,Georgette Julie,12100,Creissels,703958.5503,6331284.257,1
12084_0085_00002_b,2,b,avenue,Jean Monnet,12100,Creissels,704029.83,6331849.51,IMB/12168/X/00HC,16,,rue,de la Rouquette,12230,Nant,724111.1955,6324962.301,0
12270_0193_00019,19,,route,des Pompes,12150,Sévérac d'Aveyron,704520.55,6358571.27,IMB/12270/X/0102,19,,route,des Pompes,12150,Sévérac d'Aveyron,705713.674,6357703.025,1
12270_0184_00023,23,,avenue,Pasteur,12150,Sévérac d'Aveyron,704751.28,6358651.65,IMB/12270/X/008Y,23,,avenue,Pasteur,12150,Sévérac d'Aveyron,704757.0735,6358663.25,1
12270_0191_00007,7,,rue,Philemon Milhau,12150,Sévérac d'Aveyron,704802.01,6358110.55,IMB/12026/X/00BW,53,,impasse,des Chênes,12310,Bertholène,681659.1839,6366410.447,0
12270_0035_00019,19,,avenue,des Calquières,12150,Sévérac d'Aveyron,704813.61,6357756.39,IMB/12270/X/0042,19,,avenue,des Calquières,12150,Sévérac d'Aveyron,704825.7471,6357761.136,1
12084_0180_00018,18,,rue,du Pourtalou,12100,Creissels,704957.09,6331923.5,IMB/12208/X/0087,650,,avenue,Georges Pompidou,12400,St-Affrique,689597.4605,6317970.108,0
12270_0087_00006,6,,rue,Emile Zola,12150,Sévérac d'Aveyron,705029.67,6357356.96,IMB/12105/X/00C2,513,,route,de Seillols,12270,La Fouillade,621500.5453,6349045.706,0
12270_0166_00008,8,,avenue,Jean Moulin,12150,Sévérac d'Aveyron,705105,6357904.93,IMB/12270/X/0081,8,,avenue,Jean Moulin,12150,Sévérac d'Aveyron,705092.1377,6357906.232,1
12270_0207_00001_bis,1,b,rue,de la Tricouse,12150,Sévérac d'Aveyron,705140.93,6358931.46,IMB/12103/X/001H,1017,,route,des Falguières,12140,Florentin-la-Capelle,670295.5066,6393435.657,0
12084_b002_00004,4,,avenue,Charles de Gaulle,12100,Creissels,705213.87,6332081.7,IMB/12033/X/01G7,1,,rue,du Tioulas,12340,Bozouls,678825.8894,6371243.049,0
12270_0182_00040,40,,avenue,de Paris,12150,Sévérac d'Aveyron,705242.41,6358873.22,IMB/12168/X/00IO,11,,rue,du Faubourg Bas,12230,Nant,724329.641,6324765.803,0
12084_b004_00016_bis,16,b,avenue,Marc Corneillan,12100,Creissels,705267.23,6332243.52,IMB/12084/X/005X,16,b,avenue,Marc Corneillan,12100,Creissels,705273.5637,6332232.192,1
12084_b088_00004,4,,rue,de l'Abbé Fabre,12100,Creissels,705281.29,6332089.31,IMB/12300/X/02C8,5,,place,de la Fontaine,12200,Villefranche-de-Rouergue,623238.0664,6361865.325,0
12084_b089_00030,30,,rue,de la Gayonne,12100,Creissels,705312.11,6332010.56,IMB/12225/X/008G,5,,place,du Lévézou,12100,St-Georges-de-Luzençon,698458.6167,6329410.41,0
12084_b004_00020,20,,avenue,Marc Corneillan,12100,Creissels,705313.73,6332271.22,IMB/12084/X/0060,20,,avenue,Marc Corneillan,12100,Creissels,705317.1237,6332258.737,1
12084_b094_00010,10,,rue,Emma Calvé,12100,Creissels,705372.27,6332172.61,IMB/12084/X/00K9,10,,rue,Emma Calvé,12100,Creissels,705380.7886,6332162.747,1
12084_b094_00015,15,,rue,Emma Calvé,12100,Creissels,705462.12,6332175.35,IMB/12084/X/00KE,15,,rue,Emma Calvé,12100,Creissels,705474.0053,6332180.632,1
12270_0182_00002,2,,avenue,de Paris,12150,Sévérac d'Aveyron,705468.68,6358923.74,IMB/12300/X/07MG,654,,rue,Roger Cavaignac,12200,Villefranche-de-Rouergue,622443.0538,6363643.579,0
12270_0150_00039,39,,avenue,du Général de Gaulle,12150,Sévérac d'Aveyron,705487.58,6357827.15,IMB/12305/X/006J,28,,avenue,Jean Jaurès,12110,Viviez,637745.9157,6384361.857,0
12232_ap9eal_00092,92,,chemin,des Grottes,12250,Saint-Jean-et-Saint-Paul,705618.13,6314816.4,IMB/12232/X/005M,92,,chemin,des Grottes,12250,St-Jean-et-St-Paul,705629.8722,6314821.981,1
12270_0036_00004,4,,impasse,des Causses,12150,Sévérac d'Aveyron,705656.5,6358016.27,IMB/12270/X/00JD,4,,impasse,des Causses,12150,Sévérac d'Aveyron,705650.7998,6358027.853,1
12232_5k9v68_00023,23,,rue,du Puech de l’Eglise,12250,Saint-Jean-et-Saint-Paul,705658.48,6314683.21,IMB/12208/X/02O6,17,,rue,Saint-Vincent,12400,St-Affrique,692073.0233,6316509.102,0
12270_0160_00003,3,,avenue,des Gorges du Tarn,12150,Sévérac d'Aveyron,705922.17,6358006.74,IMB/12002/X/006A,10,,route,des Gorges du Tarn,12520,Aguessac,707889.6253,6339621.615,0
12145_0960_00001,1,,Avenue,Edouard Alfred Martel,12100,Millau,706556.87,6334692.06,IMB/12001/X/002N,3,,Rue,de la Châtaigneraie,12630,Agen-d'Aveyron,675020.3689,6361967.626,0
12145_0960_00003,3,,Avenue,Edouard Alfred Martel,12100,Millau,706561.42,6334709.73,IMB/12096/X/00VO,10,,Place,Jean-Baptiste Cayron,12500,Espalion,681182.8829,6380507.343,0
12145_0960_00005,5,,Avenue,Edouard Alfred Martel,12100,Millau,706564.6,6334729.62,IMB/12096/X/00VQ,14,,Place,Jean-Baptiste Cayron,12500,Espalion,681172.9452,6380517.148,0
12145_0960_00007,7,,Avenue,Edouard Alfred Martel,12100,Millau,706574.72,6334775.29,IMB/12145/X/06CW,45,,Impasse,des Hauts de Souloumiac,12100,Millau,705596.3622,6331959.312,0
12145_0960_00009,9,,Avenue,Edouard Alfred Martel,12100,Millau,706578.38,6334790.85,IMB/12145/X/06CY,97,,Impasse,des Hauts de Souloumiac,12100,Millau,705665.0949,6331997.473,0
12145_0960_00002,2,,Avenue,Edouard Alfred Martel,12100,Millau,706578.69,6334728.63,IMB/12001/X/002O,6,,Chemin,de la Roque,12630,Agen-d'Aveyron,674796.2043,6362040.442,0
12145_0960_00011,11,,Avenue,Edouard Alfred Martel,12100,Millau,706583.48,6334813.52,IMB/12145/X/06CZ,90,,Impasse,des Hauts de Souloumiac,12100,Millau,705658.4738,6331950.377,0
12145_0960_00004,4,,Avenue,Edouard Alfred Martel,12100,Millau,706588.41,6334773.64,IMB/12096/X/00VP,12,,Place,Jean-Baptiste Cayron,12500,Espalion,681176.4819,6380513.611,0
12145_0960_00006,6,,Avenue,Edouard Alfred Martel,12100,Millau,706590.87,6334788.09,IMB/12096/X/00VR,18,,Place,Jean-Baptiste Cayron,12500,Espalion,681156.5528,6380532.76,0
12145_0960_00008,8,,Avenue,Edouard Alfred Martel,12100,Millau,706595.57,6334813.09,IMB/12145/X/06CX,71,,Impasse,des Hauts de Souloumiac,12100,Millau,705617.2008,6332012.552,0
12145_0960_00012,12,,Avenue,Edouard Alfred Martel,12100,Millau,706606.88,6334867.88,IMB/12145/X/06D0,0,,,les Combes Hautes,12100,Millau,705994.528,6331855.005,0
12002_2rjm3p_00001,1,,,Lestrade,12520,Aguessac,707034.22,6340144.44,IMB/12002/X/00E7,9,,,Lestrade,12520,Aguessac,707334.1621,6340070.005,0
12002_2rjm3p_00003,3,,,Lestrade,12520,Aguessac,707034.22,6340144.44,IMB/12002/X/00E9,11,,,Lestrade,12520,Aguessac,707323.5101,6340053.112,0
12002_2rjm3p_00005,5,,,Lestrade,12520,Aguessac,707034.22,6340144.44,IMB/12002/X/00EB,13,,,Lestrade,12520,Aguessac,707294.1145,6340024.08,0
12002_2rjm3p_00007,7,,,Lestrade,12520,Aguessac,707034.22,6340144.44,IMB/12002/X/00ED,15,,,Lestrade,12520,Aguessac,707200.4161,6340071.114,0
12002_2rjm3p_00002,2,,,Lestrade,12520,Aguessac,707180.19,6340071.95,IMB/12002/X/00E8,10,,,Lestrade,12520,Aguessac,707297.4129,6340069.276,0
12002_2rjm3p_00004,4,,,Lestrade,12520,Aguessac,707212.22,6340109.98,IMB/12002/X/00EA,12,,,Lestrade,12520,Aguessac,707280.5171,6340041.717,0
12002_2rjm3p_00006,6,,,Lestrade,12520,Aguessac,707235.31,6340131.45,IMB/12002/X/00EC,14,,,Lestrade,12520,Aguessac,707145.6733,6340110.427,0
12002_2rjm3p_00008,8,,,Lestrade,12520,Aguessac,707249.6,6340147.46,IMB/12002/X/00EE,16,,,Lestrade,12520,Aguessac,707312.4874,6340085.812,0
12002_ntujmi_00011,11,,Avenue,de la Brezegue,12520,Aguessac,707253.05,6340212.46,IMB/12001/X/002M,5,,Rue,de la Châtaigneraie,12630,Agen-d'Aveyron,675011.1767,6361943.727,0
12002_0103_00009_f,9,f,rue,de Lestrade,12520,Aguessac,707363.02,6340073.93,IMB/12002/X/008B,9,f,rue,de Lestrade,12520,Aguessac,707372.3206,6340064.908,1
12002_ntujmi_00009,9,,Avenue,de la Brezegue,12520,Aguessac,707417.22,6340100.66,IMB/12001/X/002J,1,,Rue,de la Châtaigneraie,12630,Agen-d'Aveyron,674995.6728,6362000.801,0
12002_ntujmi_00007,7,,Avenue,de la Brezegue,12520,Aguessac,707468.68,6340074.17,IMB/12001/X/002H,4,,Rue,Maréchal Alphonse Juin,12630,Agen-d'Aveyron,674921.9503,6361787.633,0
12002_ntujmi_00007,7,,Avenue,de la Brezegue,12520,Aguessac,707468.68,6340074.17,IMB/12002/X/000F,7,,Avenue,de la Brézègue,12520,Aguessac,707455.6789,6340052.147,1
12002_ntujmi_00005,5,,Avenue,de la Brezegue,12520,Aguessac,707539.48,6339989.37,IMB/12001/X/001D,3,,Impasse,de la Parro,12630,Agen-d'Aveyron,674977.3671,6361487.464,0
12002_ntujmi_00005,5,,Avenue,de la Brezegue,12520,Aguessac,707539.48,6339989.37,IMB/12002/X/000G,8,,Avenue,de la Brézègue,12520,Aguessac,707621.4141,6339977.802,0
12002_ntujmi_00005,5,,Avenue,de la Brezegue,12520,Aguessac,707539.48,6339989.37,IMB/12002/X/000D,5,,Avenue,de la Brézègue,12520,Aguessac,707522.7033,6339984.888,1
12002_ntujmi_00003,3,,Avenue,de la Brezegue,12520,Aguessac,707569.07,6339992.18,IMB/12001/X/000H,14,,Chemin,de Cantaserp,12630,Agen-d'Aveyron,673441.2317,6362121.773,0
12002_ntujmi_00003,3,,Avenue,de la Brezegue,12520,Aguessac,707569.07,6339992.18,IMB/12002/X/000T,3,,Avenue,des Causses,12520,Aguessac,707818.9126,6339406.888,0
12002_ntujmi_00010,10,,Avenue,de la Brezegue,12520,Aguessac,707597.48,6339983.33,IMB/12001/X/002L,2,,Rue,de la Châtaigneraie,12630,Agen-d'Aveyron,674967.2233,6361944.097,0
12002_ntujmi_00008,8,,Avenue,de la Brezegue,12520,Aguessac,707613.33,6339972.91,IMB/12001/X/002I,14,,Chemin,de la Roque,12630,Agen-d'Aveyron,674980.0848,6362047.886,0
12002_ntujmi_00008,8,,Avenue,de la Brezegue,12520,Aguessac,707613.33,6339972.91,IMB/12002/X/000G,8,,Avenue,de la Brézègue,12520,Aguessac,707621.4141,6339977.802,1
12002_0048_00002,2,,rue,du Bosquet,12520,Aguessac,707629.77,6339736.39,IMB/12002/X/00BS,2,,rue,du Bosquet,12520,Aguessac,707642.4846,6339738.874,1
12002_ntujmi_00006,6,,Avenue,de la Brezegue,12520,Aguessac,707641.81,6339964.94,IMB/12001/X/001E,1,,Impasse,de la Parro,12630,Agen-d'Aveyron,674945.7634,6361452.435,0
12002_ntujmi_00006,6,,Avenue,de la Brezegue,12520,Aguessac,707641.81,6339964.94,IMB/12002/X/000E,6,,Avenue,de la Brézègue,12520,Aguessac,707641.3732,6339974.157,1
12002_ntujmi_00004,4,,Avenue,de la Brezegue,12520,Aguessac,707643.81,6339963.28,IMB/12001/X/000I,16,,Chemin,de Cantaserp,12630,Agen-d'Aveyron,673431.8547,6362075.898,0
12002_ntujmi_00004,4,,Avenue,de la Brezegue,12520,Aguessac,707643.81,6339963.28,IMB/12002/X/000F,7,,Avenue,de la Brézègue,12520,Aguessac,707455.6789,6340052.147,0
12002_ntujmi_00001,1,,Avenue,de la Brezegue,12520,Aguessac,707676.49,6339929.43,IMB/12001/X/0006,3,,Chemin,de Campan,12630,Agen-d'Aveyron,673813.5324,6361963.794,0
12002_ntujmi_00001,1,,Avenue,de la Brezegue,12520,Aguessac,707676.49,6339929.43,IMB/12002/X/0009,2,B,Avenue,de la Brézègue,12520,Aguessac,707704.08,6339961.13,0
12002_ntujmi_00002,2,,Avenue,de la Brezegue,12520,Aguessac,707691.12,6339931.67,IMB/12001/X/0007,9,,Chemin,de Campan,12630,Agen-d'Aveyron,673709.752,6361977.655,0
12002_ntujmi_00002,2,,Avenue,de la Brezegue,12520,Aguessac,707691.12,6339931.67,IMB/12002/X/000A,2,T,Avenue,de la Brézègue,12520,Aguessac,707675.5002,6339976.686,0
12002_ntujmi_00002,2,,avenue,de la Brezegue,12520,Aguessac,707691.12,6339740.77,IMB/12002/X/0008,2,,avenue,de la Brézègue,12520,Aguessac,707686.9834,6.34E+06,1
12002_0puwwe_00001,1,,Plan,du Foirail,12520,Aguessac,707758.86,6339740.77,IMB/12001/X/0001,4,,Impasse,de la Baraque Basse,12630,Agen-d'Aveyron,674438.0998,6361510.983,0
"12002_0091_00001	",1,,rue,"des Glycines	",12520,Aguessac,707819.56,6339740.77,"IMB/12002/X/00D9	",1,,rue,du Viaduc,12520,Aguessac,707877.8412,"6.339822e+06	",0
12002_0230_00009,9,,rue,"du Viaduc	",12520,Aguessac,707824.39,6339740.77,"IMB/12002/X/0083	",9,,rue,de la Plume,12520,"Aguessac	",707922.4661,"6.339761e+06	",0
12002_0052_00026,26,,avenue,"des Causses	",12520,Aguessac,707846.4,6339740.77,"IMB/12002/X/001C	",26,,avenue,"des Causses	",12520,Aguessac,707853.7263,"6.339653e+06	",1
12002_0085_00003,3,,rue,de la Gare,12520,Aguessac,707847.9,6339341.46,IMB/12281/X/008S,1474,,route,du Rouergue,12200,Toulonjac,620244.2367,6365317.935,0
12002_0085_00009,9,,rue,de la Gare,12520,Aguessac,707857.23,6339299.25,IMB/12296/X/00BB,19,,place,de l'Horloge,12490,Viala-du-Tarn,690184.2739,6330342.578,0
12002_0049_00001,1,,Rue,de la Calade,12520,Aguessac,707862.11,6339740.77,"IMB/12002/X/00CQ	",1,,rue,"du Soleil Levant	",12520,Aguessac,707582.0624,6.34E+06,0
12002_0230_00008,8,,rue,du Viaduc,12520,Aguessac,707863.76,6339835.67,IMB/12002/X/00DH,8,,rue,du Viaduc,12520,Aguessac,707871.8573,6339845.849,1
12002_0085_00008,8,,Rue,de la Gare,12520,Aguessac,707890.41,6338996.76,"IMB/12002/X/00CC	",8,,rue,du Clapas,12520,Aguessac,707592.294,"6.339709e+06	",0
12002_0085_00002,2,,rue,de la Gare,12520,Aguessac,707894.52,6339158.42,IMB/12002/X/007G,2,,rue,de la Gare,12520,Aguessac,707888.1193,6339147.195,1
12178_0077_00004,4,,route,de Millau Plage,12520,Paulhe,708025.42,6337056.95,IMB/12178/X/0036,4,,route,de Millau Plage,12520,Paulhe,708259.7168,6339030.224,1
12178_0077_00006,6,,route,de Millau Plage,12520,Paulhe,708054.64,6337115.76,IMB/12178/X/0037,6,,route,de Millau Plage,12520,Paulhe,708250.7484,6339056.573,1
12122_0022_00368,368,,route,du Cernon,12230,Lapanouse-de-Cernon,708574.66,6321823.72,IMB/12122/X/0043,368,,route,du Cernon,12230,Lapanouse-de-Cernon,709422.8944,6322741.845,1
12122_0022_00368,368,,route,du Cernon,12230,Lapanouse-de-Cernon,708574.66,6321823.72,IMB/12122/X/0045,368,,route,du Cernon,12230,Lapanouse-de-Cernon,709492.7928,6322738.258,1
12122_0022_00368,368,,route,du Cernon,12230,Lapanouse-de-Cernon,708574.66,6321823.72,IMB/12122/X/0044,368,,route,du Cernon,12230,Lapanouse-de-Cernon,709466.3449,6322800.418,1
12200_0050_00026,26,,rue,de l'Eglise,12640,Rivière-sur-Tarn,710486.42,6343377.85,IMB/12200/X/00GR,26,,rue,de l'Église,12640,Rivière-sur-Tarn,710491.7221,6343389.722,1
12200_0070_00061,61,,route,des Gorges du Tarn,12640,Rivière-sur-Tarn,710556.77,6343280.64,IMB/12157/X/00GK,45,,route,du Pont Vieux,12630,Montrozier,676696.0666,6366233.74,0
12063_0470_00075,75,,avenue,du 122e régiment d'infanterie,12230,La Cavalerie,712748.5,6323353.42,IMB/12203/X/001P,47,,avenue,de Lauras,12250,Roquefort-sur-Soulzon,698612.7434,6320098.548,0
12063_0400_00001,1,,rue,du parrouget,12230,La Cavalerie,712771.99,6323360.03,IMB/12168/X/00IS,17,,rue,du Faubourg Bas,12230,Nant,724344.7227,6324750.091,0
12063_0400_00005,5,,rue,du parrouget,12230,La Cavalerie,712787.53,6323366.17,IMB/12198/X/01MN,2,b,route,de Rodez,12240,Rieupeyroux,639906.8897,6356839.781,0
12063_0560_00006,6,,route,de la Tune,12230,La Cavalerie,712897.5,6323156.39,IMB/12127/X/00JB,774,,route,de Grazelles,12170,Lédergues,656042.8028,6331625.17,0
12063_0466_00016,16,,route,de redoules,12230,La Cavalerie,713384.44,6324301.85,IMB/12148/X/000D,28,,avenue,de la Résistance,12220,Montbazens,638425.8581,6376139.159,0
12063_0466_00014,14,,route,de redoules,12230,La Cavalerie,713384.44,6324301.85,IMB/12057/X/00EK,1,,rue,de la Côte Vieille,12120,Cassagnes-Bégonhès,662295.9981,6341233.418,0
12063_0466_00012,12,,route,de redoules,12230,La Cavalerie,713384.44,6324301.85,IMB/12102/X/00J5,2,,avenue,du Lévézou,12450,Flavin,668608.8136,6354217.926,0
12063_0466_00010,10,,route,de redoules,12230,La Cavalerie,713384.44,6324301.85,IMB/12300/X/028I,9,,impasse,Sainte-Marguerite,12200,Villefranche-de-Rouergue,623160.5837,6362827.861,0
12115_0180_00001,1,,route,du Grand Chemin,12230,L'Hospitalet-du-Larzac,715689.81,6319547.18,IMB/12208/X/01O7,41,,route,du Roc Blanc,12400,St-Affrique,690445.9396,6317374.591,0
12211_zrldw3_00239,239,,chemin,de la Combe,12720,Saint-André-de-Vézines,720160.31,6338639.48,IMB/12061/X/005E,634,,chemin,des Vignes,12500,Castelnau-de-Mandailles,688437.4694,6381316.697,0
12211_t5h9by_00261,261,,route,de Roquesaltes,12720,Saint-André-de-Vézines,720487.49,6338992.73,IMB/12211/X/004E,261,,route,de Roquesaltes,12720,St-André-de-Vézines,720498.9155,6338986.708,1
12211_3j09xd_00044,44,,traverse,de l’Eglise,12720,Saint-André-de-Vézines,720643.72,6339310.66,IMB/12211/X/002S,44,,traverse,de l'Église,12720,St-André-de-Vézines,720636.3029,6339321.33,1
12168_0069_00039,39,,rue,du Faubourg Haut,12230,Nant,723923.94,6324943.13,IMB/12224/X/02EZ,37,b,rue,Riviè,12130,St-Geniez-d'Olt-et-d'Aubrac,698013.6838,6374308.692,0
12168_0069_00037,37,,rue,du Faubourg Haut,12230,Nant,723933.57,6324940.28,IMB/12148/X/00L3,3,,lieu dit,les Cabanous,12220,Montbazens,638832.9081,6373606.927,0
12168_0069_00035,35,,rue,du Faubourg Haut,12230,Nant,723944.01,6324936.87,IMB/12167/X/00FR,1,,rue,du Château,12270,Najac,618207.9219,6347176.11,0
12168_0061_00003,3,,place,du Claux,12230,Nant,724149.74,6324893.77,IMB/12296/X/007W,6678,,route,des Raspes,12490,Viala-du-Tarn,684981.1992,6330198.998,0
12168_0067_00037,37,,rue,du Faubourg Bas,12230,Nant,724384.32,6324687.78,IMB/12118/X/002T,2,,allee,de la Fage,12600,Lacroix-Barrez,671339.8853,6409483.61,0
12168_0067_00039,39,,rue,du Faubourg Bas,12230,Nant,724387.39,6324681.45,IMB/12057/X/0060,1,,route,de Pelegry,12120,Cassagnes-Bégonhès,662144.0417,6341330.959,0
12168_0067_00020,20,,rue,du Faubourg Bas,12230,Nant,724393.59,6324655.14,IMB/12258/X/00AQ,6,,,Roumegous,12440,La Salvetat-Peyralès,633253.0411,6345245.795,0
12168_ip2tbt_00009,9,,,la Mouline,12230,Nant,724439.03,6324534.43,IMB/12064/X/004S,3496,,route,de Bonneval,12500,Le Cayrol,683925.8304,6384933.338,0
12065_0062_00029,14,,Ruelle,Des pinces,81100,Albi des St Germain,882621.11,8840779.56,IMB/12065/X/0081,14,,Ruelle,Des pinces,83100,Saint-Germain,892621.11,8940779.56,0
